sport,event_id,market,selection,line,price,participant,opponent,team_name,home_team,away_team,book,fetched_at
mlb,33984829,hits_milestones,1+,,-162.0,Kody Clemens,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,2+,,357.0,Kody Clemens,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,3+,,1780.0,Kody Clemens,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,1+,,-148.0,Victor Caratini,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,2+,,396.0,Victor Caratini,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,3+,,1960.0,Victor Caratini,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,1+,,-136.0,Matt Wallner,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,2+,,433.0,Matt Wallner,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,3+,,2300.0,Matt Wallner,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,1+,,-112.0,Tristan Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,2+,,555.0,Tristan Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,hits_milestones,3+,,3200.0,Tristan Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,moneyline,yes,,-136.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,moneyline,yes,,113.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,spread,yes,-1.5,123.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,spread,yes,1.5,-149.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,game_total_runs,over,8.0,-115.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,game_total_runs,under,8.0,-105.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,0.5,-2500.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,0.5,1100.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,1.5,-600.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,1.5,425.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,2.5,-270.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,2.5,205.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,3.5,-150.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,3.5,120.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,5.5,170.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,5.5,-220.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,6.5,265.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,6.5,-350.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,7.5,400.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,7.5,-575.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,8.5,600.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,8.5,-900.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,9.5,900.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,9.5,-1600.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,0.5,-1400.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,0.5,750.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,1.5,-400.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,1.5,300.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,2.5,-190.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,2.5,150.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,4.5,155.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,4.5,-200.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,5.5,250.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,5.5,-330.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,6.5,390.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,6.5,-550.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,7.5,600.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,7.5,-900.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,8.5,900.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,8.5,-1600.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,over,9.5,1300.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,alternate_team_total_runs,under,9.5,-3000.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,team_total_runs,over,3.5,-110.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,team_total_runs,under,3.5,-120.0,MIN Twins,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,team_total_runs,over,4.5,105.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,team_total_runs,under,4.5,-135.0,BOS Red Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,3+,,-2900.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,4+,,-810.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,5+,,-320.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,6+,,-152.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,7+,,129.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,8+,,250.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,9+,,475.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,10+,,920.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,11+,,1740.0,Sonny Gray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,3+,,-1040.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,4+,,-351.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,5+,,-151.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,6+,,140.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,7+,,291.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,8+,,585.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984829,strikeouts_thrown_milestones,9+,,1160.0,Mick Abel,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,moneyline,yes,,-141.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,moneyline,yes,,117.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,spread,yes,-1.5,123.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,spread,yes,1.5,-149.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,game_total_runs,over,8.0,-110.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,game_total_runs,under,8.0,-110.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,352.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,3900.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,432.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,5100.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,478.0,Munetaka Murakami,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,5500.0,Munetaka Murakami,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,556.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,6500.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,570.0,Colson Montgomery,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,6900.0,Colson Montgomery,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,610.0,Everson Pereira,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,7900.0,Everson Pereira,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,670.0,Ryan Vilade,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,8500.0,Ryan Vilade,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,690.0,Miguel Vargas,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,9100.0,Miguel Vargas,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,840.0,Derek Hill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,10000.0,Derek Hill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,820.0,Jonny DeLuca,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,10000.0,Jonny DeLuca,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,850.0,Nick Fortes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,10000.0,Nick Fortes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,940.0,Tanner Murray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,10000.0,Tanner Murray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1220.0,Taylor Walls,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,2+,,10000.0,Taylor Walls,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1120.0,Ben Williamson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1140.0,Chase Meidroth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1140.0,Edgar Quero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1180.0,Luisangel Acuna,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,home_runs_milestones,1+,,1400.0,Chandler Simpson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-315.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,167.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,700.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,4+,,3100.0,Yandy Diaz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-233.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,229.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1020.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,4+,,4300.0,Junior Caminero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-209.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,248.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1120.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,4+,,4700.0,Jonathan Aranda,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-218.0,Chase Meidroth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,269.0,Chase Meidroth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1240.0,Chase Meidroth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-186.0,Jonny DeLuca,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,308.0,Jonny DeLuca,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1440.0,Jonny DeLuca,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-191.0,Ben Williamson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,287.0,Ben Williamson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1460.0,Ben Williamson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-183.0,Chandler Simpson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,296.0,Chandler Simpson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1520.0,Chandler Simpson,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-183.0,Miguel Vargas,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,316.0,Miguel Vargas,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1540.0,Miguel Vargas,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-194.0,Edgar Quero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,300.0,Edgar Quero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1580.0,Edgar Quero,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-166.0,Nick Fortes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,344.0,Nick Fortes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1740.0,Nick Fortes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-181.0,Luisangel Acuna,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,324.0,Luisangel Acuna,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1760.0,Luisangel Acuna,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-163.0,Colson Montgomery,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,349.0,Colson Montgomery,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,1800.0,Colson Montgomery,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-145.0,Ryan Vilade,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,384.0,Ryan Vilade,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2000.0,Ryan Vilade,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-153.0,Taylor Walls,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,377.0,Taylor Walls,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2000.0,Taylor Walls,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-144.0,Munetaka Murakami,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,412.0,Munetaka Murakami,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2100.0,Munetaka Murakami,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-147.0,Derek Hill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,415.0,Derek Hill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2200.0,Derek Hill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-126.0,Everson Pereira,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,495.0,Everson Pereira,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2600.0,Everson Pereira,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,1+,,-122.0,Tanner Murray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,2+,,505.0,Tanner Murray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,hits_milestones,3+,,2900.0,Tanner Murray,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,team_total_runs,over,3.5,-110.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,team_total_runs,under,3.5,-120.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,team_total_runs,over,4.5,105.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,team_total_runs,under,4.5,-135.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,0.5,-1600.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,0.5,900.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,1.5,-450.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,1.5,330.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,2.5,-205.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,2.5,155.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,4.5,155.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,4.5,-200.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,5.5,260.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,5.5,-340.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,6.5,400.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,6.5,-575.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,7.5,650.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,7.5,-1100.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,8.5,1100.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,8.5,-2500.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,9.5,1700.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,9.5,-6000.0,CHI White Sox,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,0.5,-2500.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,0.5,1100.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,1.5,-575.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,1.5,400.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,2.5,-270.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,2.5,205.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,3.5,-150.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,3.5,115.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,5.5,170.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,5.5,-225.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,6.5,270.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,6.5,-360.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,7.5,425.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,7.5,-600.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,8.5,650.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,8.5,-1100.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,over,9.5,1000.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,alternate_team_total_runs,under,9.5,-2000.0,TB Rays,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,3+,,-1020.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,4+,,-355.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,5+,,-154.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,6+,,135.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,7+,,276.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,8+,,567.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,9+,,1140.0,Shane McClanahan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,2+,,-2300.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,3+,,-577.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,4+,,-219.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,5+,,104.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,6+,,222.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,7+,,468.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984827,strikeouts_thrown_milestones,8+,,990.0,Noah Schultz,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,1+,,-330.0,Steven Kwan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,2+,,162.0,Steven Kwan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,3+,,700.0,Steven Kwan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,4+,,3100.0,Steven Kwan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,1+,,-317.0,Chase DeLauter,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,2+,,173.0,Chase DeLauter,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,3+,,760.0,Chase DeLauter,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,4+,,3400.0,Chase DeLauter,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,1+,,-305.0,Jose Ramirez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,2+,,176.0,Jose Ramirez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,hits_milestones,3+,,770.0,Jose Ramirez,,,,,DraftKings,2026-04-14T20:34:24Z
